user_id,signup_month,activity_month,revenue_usd
U02039,2024-01-31,2024-03-31,20.82
U02043,2024-08-31,2024-08-31,57.3
U02044,2024-06-30,2024-06-30,39.89
U02045,2024-08-31,2024-08-31,27.63
U02048,2024-05-31,2024-05-31,66.89
U02048,2024-05-31,2024-06-30,72.99
U02050,2024-08-31,2024-08-31,149.1
U02051,2024-07-31,2024-07-31,19.26
U02052,2024-11-30,2024-11-30,102.26
U02054,2024-08-31,2024-08-31,19.16
U02054,2024-08-31,2024-09-30,20.0
U02054,2024-08-31,2024-10-31,116.66
U02059,2024-07-31,2024-07-31,103.39
U02059,2024-07-31,2024-08-31,145.34
U02062,2024-07-31,2024-07-31,76.7
U02062,2024-07-31,2024-08-31,109.09
U02063,2024-03-31,2024-03-31,101.14
U02063,2024-03-31,2024-04-30,67.07
U02064,2024-10-31,2024-10-31,122.66
U02068,2024-04-30,2024-04-30,69.52
U02068,2024-04-30,2024-05-31,45.18
U02068,2024-04-30,2024-06-30,38.13
U02068,2024-04-30,2024-07-31,96.07
U02068,2024-04-30,2024-08-31,108.04
U02068,2024-04-30,2024-09-30,65.3
U02069,2024-09-30,2024-09-30,84.52
U02069,2024-09-30,2024-10-31,41.72
U02071,2024-05-31,2024-05-31,29.75
U02072,2024-02-29,2024-02-29,109.33
U02073,2024-07-31,2024-07-31,137.15
U02074,2024-09-30,2024-09-30,105.55
U02075,2024-10-31,2024-10-31,145.92
U02079,2024-06-30,2024-06-30,130.14
U02079,2024-06-30,2024-07-31,28.54
U02079,2024-06-30,2024-08-31,95.52
U02081,2024-04-30,2024-04-30,143.14
U02081,2024-04-30,2024-05-31,27.06
U02082,2024-10-31,2024-10-31,34.72
U02082,2024-10-31,2024-11-30,134.6
U02083,2024-08-31,2024-08-31,14.31
U02084,2024-10-31,2024-10-31,135.27
U02084,2024-10-31,2024-11-30,85.95
U02084,2024-10-31,2024-12-31,21.24
U02084,2024-10-31,2025-01-31,47.05
U02084,2024-10-31,2025-02-28,22.73
U02085,2024-10-31,2024-10-31,80.65
U02088,2024-07-31,2024-07-31,61.62
U02089,2024-01-31,2024-01-31,24.85
U02090,2024-11-30,2024-11-30,43.86
U02091,2024-09-30,2024-09-30,83.36
U02092,2024-08-31,2024-08-31,125.56
U02094,2024-08-31,2024-08-31,62.89
U02094,2024-08-31,2024-09-30,25.83
U02095,2024-04-30,2024-04-30,117.2
U02095,2024-04-30,2024-05-31,136.11
U02095,2024-04-30,2024-06-30,15.51
U02099,2024-06-30,2024-06-30,126.56
U02101,2024-09-30,2024-09-30,86.32
U02102,2024-06-30,2024-06-30,132.99
U02103,2024-07-31,2024-07-31,58.56
U02103,2024-07-31,2024-08-31,47.38
U02104,2024-03-31,2024-03-31,44.08
U02104,2024-03-31,2024-04-30,118.09
U02105,2024-01-31,2024-01-31,15.79
U02106,2024-01-31,2024-01-31,129.03
U02108,2024-11-30,2024-11-30,78.93
U02110,2024-06-30,2024-06-30,23.37
U02110,2024-06-30,2024-07-31,37.38
U02110,2024-06-30,2024-08-31,37.98
U02114,2024-08-31,2024-08-31,57.06
U02115,2024-02-29,2024-02-29,95.03
U02115,2024-02-29,2024-03-31,134.41
U02115,2024-02-29,2024-04-30,21.37
U02117,2024-12-31,2024-12-31,93.1
U02117,2024-12-31,2025-01-31,148.8
U02117,2024-12-31,2025-02-28,138.18
U02119,2024-09-30,2024-09-30,124.13
U02120,2024-03-31,2024-03-31,36.76
U02120,2024-03-31,2024-04-30,114.95
U02120,2024-03-31,2024-05-31,141.79
U02122,2024-02-29,2024-02-29,140.61
U02122,2024-02-29,2024-03-31,90.23
U02123,2024-12-31,2024-12-31,103.03
U02124,2024-04-30,2024-04-30,41.74
U02124,2024-04-30,2024-05-31,22.71
U02125,2024-01-31,2024-01-31,71.35
U02125,2024-01-31,2024-02-29,10.71
U02129,2024-11-30,2024-11-30,61.3
U02130,2024-10-31,2024-10-31,132.36
U02131,2024-11-30,2024-11-30,148.36
U02131,2024-11-30,2024-12-31,104.55
U02132,2024-02-29,2024-02-29,57.12
U02133,2024-11-30,2024-11-30,99.2
U02134,2024-01-31,2024-01-31,109.26
U02135,2024-03-31,2024-03-31,125.86
U02138,2024-08-31,2024-08-31,71.12
U02138,2024-08-31,2024-09-30,148.94
U02138,2024-08-31,2024-10-31,43.11
U02138,2024-08-31,2024-11-30,54.93
U02139,2024-09-30,2024-09-30,144.3
U02139,2024-09-30,2024-10-31,69.04
U02140,2024-01-31,2024-01-31,142.4
U02143,2024-10-31,2024-10-31,26.64
U02144,2024-08-31,2024-08-31,11.66
U02144,2024-08-31,2024-09-30,33.1
U02146,2024-02-29,2024-02-29,28.79
U02147,2024-01-31,2024-01-31,63.94
U02148,2024-11-30,2024-11-30,11.79
U02149,2024-02-29,2024-02-29,35.35
U02151,2024-01-31,2024-01-31,67.47
U02153,2024-11-30,2024-11-30,102.55
U02153,2024-11-30,2024-12-31,52.48
U02155,2024-01-31,2024-01-31,140.5
U02159,2024-02-29,2024-02-29,54.21
U02159,2024-02-29,2024-03-31,13.44
U02159,2024-02-29,2024-04-30,71.4
U02160,2024-04-30,2024-04-30,52.41
U02160,2024-04-30,2024-05-31,114.64
U02161,2024-08-31,2024-08-31,77.21
U02165,2024-04-30,2024-04-30,28.05
U02165,2024-04-30,2024-05-31,71.58
U02165,2024-04-30,2024-06-30,64.94
U02167,2024-03-31,2024-03-31,121.73
U02167,2024-03-31,2024-04-30,28.54
U02168,2024-05-31,2024-05-31,119.67
U02168,2024-05-31,2024-06-30,55.18
U02168,2024-05-31,2024-07-31,123.55
U02171,2024-07-31,2024-07-31,119.84
U02172,2024-09-30,2024-09-30,15.77
U02172,2024-09-30,2024-10-31,118.29
U02173,2024-09-30,2024-09-30,139.67
U02174,2024-05-31,2024-05-31,146.42
U02176,2024-02-29,2024-02-29,97.96
U02178,2024-12-31,2024-12-31,38.17
U02178,2024-12-31,2025-01-31,45.44
U02178,2024-12-31,2025-02-28,100.48
U02178,2024-12-31,2025-03-31,26.69
U02179,2024-09-30,2024-09-30,39.21
U02179,2024-09-30,2024-10-31,17.66
U02180,2024-04-30,2024-04-30,109.14
U02180,2024-04-30,2024-05-31,149.18
U02186,2024-06-30,2024-06-30,107.87
U02187,2024-05-31,2024-05-31,122.82
U02188,2024-01-31,2024-01-31,142.97
U02189,2024-05-31,2024-05-31,60.68
U02190,2024-09-30,2024-09-30,129.16
U02190,2024-09-30,2024-10-31,14.36
U02191,2024-01-31,2024-01-31,74.06
U02194,2024-06-30,2024-06-30,100.08
U02194,2024-06-30,2024-07-31,40.95
U02196,2024-06-30,2024-06-30,77.17
U02196,2024-06-30,2024-07-31,82.32
U02198,2024-05-31,2024-05-31,69.33
U02199,2024-11-30,2024-11-30,138.99
U02201,2024-11-30,2024-11-30,100.76
U02205,2024-03-31,2024-03-31,35.42
U02205,2024-03-31,2024-04-30,105.04
U02205,2024-03-31,2024-05-31,23.04
U02206,2024-10-31,2024-10-31,78.57
U02208,2024-09-30,2024-09-30,93.47
U02209,2024-08-31,2024-08-31,28.78
U02209,2024-08-31,2024-09-30,104.4
U02210,2024-01-31,2024-01-31,116.61
U02211,2024-02-29,2024-02-29,112.84
U02212,2024-06-30,2024-06-30,81.81
U02213,2024-09-30,2024-09-30,63.65
U02213,2024-09-30,2024-10-31,88.77
U02213,2024-09-30,2024-11-30,78.15
U02214,2024-01-31,2024-01-31,31.19
U02216,2024-05-31,2024-05-31,52.77
U02217,2024-10-31,2024-10-31,60.28
U02217,2024-10-31,2024-11-30,55.86
U02217,2024-10-31,2024-12-31,96.23
U02220,2024-06-30,2024-06-30,29.79
U02222,2024-07-31,2024-07-31,28.54
U02222,2024-07-31,2024-08-31,22.3
U02222,2024-07-31,2024-09-30,47.21
U02222,2024-07-31,2024-10-31,102.21
U02223,2024-04-30,2024-04-30,29.93
U02224,2024-07-31,2024-07-31,95.51
U02225,2024-08-31,2024-08-31,10.29
U02228,2024-02-29,2024-02-29,62.25
U02235,2024-01-31,2024-01-31,133.7
U02236,2024-01-31,2024-01-31,77.59
U02236,2024-01-31,2024-02-29,64.71
U02238,2024-07-31,2024-07-31,75.62
U02238,2024-07-31,2024-08-31,27.82
U02238,2024-07-31,2024-09-30,16.0
U02238,2024-07-31,2024-10-31,27.51
U02238,2024-07-31,2024-11-30,135.31
U02242,2024-05-31,2024-05-31,77.05
U02246,2024-08-31,2024-08-31,10.44
U02246,2024-08-31,2024-09-30,106.59
U02248,2024-11-30,2024-11-30,16.48
U02249,2024-10-31,2024-10-31,98.16
U02250,2024-05-31,2024-05-31,127.83
U02250,2024-05-31,2024-06-30,14.71
U02252,2024-09-30,2024-09-30,11.33
U02253,2024-02-29,2024-02-29,98.95
U02254,2024-07-31,2024-07-31,93.07
U02254,2024-07-31,2024-08-31,131.52
U02254,2024-07-31,2024-09-30,14.29
U02254,2024-07-31,2024-10-31,20.83
U02255,2024-01-31,2024-01-31,114.04
U02255,2024-01-31,2024-02-29,62.85
U02255,2024-01-31,2024-03-31,105.57
U02256,2024-06-30,2024-06-30,115.82
U02257,2024-02-29,2024-02-29,82.79
U02260,2024-09-30,2024-09-30,89.97
U02260,2024-09-30,2024-10-31,77.93
U02260,2024-09-30,2024-11-30,89.83
U02261,2024-10-31,2024-10-31,49.26
U02261,2024-10-31,2024-11-30,116.06
U02264,2024-05-31,2024-05-31,119.06
U02265,2024-02-29,2024-02-29,60.17
U02269,2024-05-31,2024-05-31,11.12
U02269,2024-05-31,2024-06-30,105.14
U02269,2024-05-31,2024-07-31,136.87
U02269,2024-05-31,2024-08-31,32.95
U02272,2024-03-31,2024-03-31,144.84
U02272,2024-03-31,2024-04-30,68.6
U02275,2024-09-30,2024-09-30,139.19
U02275,2024-09-30,2024-10-31,100.41
U02279,2024-08-31,2024-08-31,113.51
U02280,2024-04-30,2024-04-30,92.16
U02280,2024-04-30,2024-05-31,13.6
U02283,2024-10-31,2024-10-31,139.98
U02283,2024-10-31,2024-11-30,101.52
U02283,2024-10-31,2024-12-31,61.8
U02283,2024-10-31,2025-01-31,94.28
U02283,2024-10-31,2025-02-28,49.15
U02285,2024-07-31,2024-07-31,101.53
U02286,2024-09-30,2024-09-30,93.14
U02286,2024-09-30,2024-10-31,48.66
U02286,2024-09-30,2024-11-30,135.73
U02287,2024-04-30,2024-04-30,130.5
U02288,2024-11-30,2024-11-30,21.89
U02288,2024-11-30,2024-12-31,84.81
U02292,2024-10-31,2024-10-31,61.85
U02294,2024-04-30,2024-04-30,11.47
U02295,2024-11-30,2024-11-30,91.08
U02298,2024-06-30,2024-06-30,66.82
U02298,2024-06-30,2024-07-31,71.13
U02299,2024-05-31,2024-05-31,35.93
U02300,2024-11-30,2024-11-30,143.63
U02301,2024-08-31,2024-08-31,55.03
U02301,2024-08-31,2024-09-30,35.73
U02303,2024-04-30,2024-04-30,141.53
U02304,2024-04-30,2024-04-30,87.73
U02306,2024-12-31,2024-12-31,86.02
U02306,2024-12-31,2025-01-31,25.8
U02306,2024-12-31,2025-02-28,113.49
U02307,2024-08-31,2024-08-31,83.89
U02309,2024-03-31,2024-03-31,47.55
U02309,2024-03-31,2024-04-30,47.27
U02321,2024-11-30,2024-11-30,144.67
U02321,2024-11-30,2024-12-31,84.81
U02321,2024-11-30,2025-01-31,116.81
U02322,2024-05-31,2024-05-31,133.42
U02323,2024-06-30,2024-06-30,26.39
U02323,2024-06-30,2024-07-31,144.94
U02323,2024-06-30,2024-08-31,59.23
U02324,2024-09-30,2024-09-30,62.51
U02325,2024-07-31,2024-07-31,130.48
U02328,2024-03-31,2024-03-31,40.88
U02328,2024-03-31,2024-04-30,80.82
U02328,2024-03-31,2024-05-31,109.76
U02330,2024-11-30,2024-11-30,26.4
U02333,2024-12-31,2024-12-31,16.29
U02333,2024-12-31,2025-01-31,52.57
U02335,2024-11-30,2024-11-30,18.6
U02337,2024-01-31,2024-01-31,118.68
U02338,2024-10-31,2024-10-31,109.73
U02339,2024-12-31,2024-12-31,121.3
U02339,2024-12-31,2025-01-31,136.62
U02339,2024-12-31,2025-02-28,44.36
U02340,2024-10-31,2024-10-31,110.06
U02341,2024-09-30,2024-09-30,23.41
U02346,2024-06-30,2024-06-30,129.95
U02349,2024-09-30,2024-09-30,29.81
U02350,2024-07-31,2024-07-31,57.22
U02351,2024-02-29,2024-02-29,149.45
U02352,2024-11-30,2024-11-30,79.28
U02355,2024-10-31,2024-10-31,134.2
U02356,2024-03-31,2024-03-31,104.56
U02356,2024-03-31,2024-04-30,49.15
U02357,2024-05-31,2024-05-31,32.77
U02357,2024-05-31,2024-06-30,87.3
U02360,2024-10-31,2024-10-31,129.39
U02363,2024-07-31,2024-07-31,116.74
U02363,2024-07-31,2024-08-31,113.71
U02363,2024-07-31,2024-09-30,62.81
U02364,2024-06-30,2024-06-30,73.87
U02365,2024-06-30,2024-06-30,144.22
U02366,2024-05-31,2024-05-31,85.4
U02369,2024-04-30,2024-04-30,64.1
U02370,2024-01-31,2024-01-31,75.23
U02370,2024-01-31,2024-02-29,78.28
U02370,2024-01-31,2024-03-31,79.42
U02371,2024-09-30,2024-09-30,55.18
U02371,2024-09-30,2024-10-31,87.04
U02371,2024-09-30,2024-11-30,79.05
U02371,2024-09-30,2024-12-31,131.96
U02372,2024-10-31,2024-10-31,102.39
U02372,2024-10-31,2024-11-30,15.05
U02373,2024-03-31,2024-03-31,11.05
U02374,2024-04-30,2024-04-30,107.05
U02374,2024-04-30,2024-05-31,102.18
U02375,2024-09-30,2024-09-30,27.61
U02376,2024-11-30,2024-11-30,12.66
U02377,2024-09-30,2024-09-30,108.9
U02378,2024-07-31,2024-07-31,98.73
U02379,2024-08-31,2024-08-31,67.58
U02379,2024-08-31,2024-09-30,115.12
U02379,2024-08-31,2024-10-31,31.57
U02379,2024-08-31,2024-11-30,127.1
U02381,2024-07-31,2024-07-31,74.42
U02382,2024-11-30,2024-11-30,108.56
U02382,2024-11-30,2024-12-31,116.53
U02383,2024-07-31,2024-07-31,54.64
U02385,2024-01-31,2024-01-31,122.02
U02385,2024-01-31,2024-02-29,51.66
U02385,2024-01-31,2024-03-31,21.69
U02385,2024-01-31,2024-04-30,37.8
U02386,2024-04-30,2024-04-30,66.02
U02387,2024-09-30,2024-09-30,99.23
U02387,2024-09-30,2024-10-31,113.35
U02391,2024-12-31,2024-12-31,46.32
U02391,2024-12-31,2025-01-31,142.41
U02392,2024-12-31,2024-12-31,27.05
U02392,2024-12-31,2025-01-31,47.98
U02393,2024-12-31,2024-12-31,102.03
U02394,2024-07-31,2024-07-31,128.94
U02395,2024-07-31,2024-07-31,148.3
U02395,2024-07-31,2024-08-31,19.05
U02395,2024-07-31,2024-09-30,118.54
U02396,2024-01-31,2024-01-31,57.28
U02397,2024-02-29,2024-02-29,115.2
U02397,2024-02-29,2024-03-31,65.04
U02399,2024-02-29,2024-02-29,75.53
U02402,2024-10-31,2024-10-31,99.37
U02402,2024-10-31,2024-11-30,11.92
U02404,2024-07-31,2024-07-31,36.65
U02410,2024-10-31,2024-10-31,47.25
U02410,2024-10-31,2024-11-30,37.07
U02410,2024-10-31,2024-12-31,120.75
U02410,2024-10-31,2025-01-31,69.92
U02412,2024-01-31,2024-01-31,91.99
U02412,2024-01-31,2024-02-29,111.46
U02414,2024-06-30,2024-06-30,72.68
U02415,2024-02-29,2024-02-29,11.56
U02416,2024-07-31,2024-07-31,104.85
U02416,2024-07-31,2024-08-31,124.28
U02419,2024-07-31,2024-07-31,122.88
U02419,2024-07-31,2024-08-31,118.59
U02420,2024-06-30,2024-06-30,137.22
U02420,2024-06-30,2024-07-31,139.45
U02420,2024-06-30,2024-08-31,61.29
U02421,2024-06-30,2024-06-30,71.73
U02421,2024-06-30,2024-07-31,51.73
U02421,2024-06-30,2024-08-31,135.24
U02422,2024-02-29,2024-02-29,98.06
U02422,2024-02-29,2024-03-31,134.31
U02427,2024-07-31,2024-07-31,25.49
U02428,2024-12-31,2024-12-31,104.62
U02431,2024-03-31,2024-03-31,71.38
U02431,2024-03-31,2024-04-30,76.15
U02433,2024-08-31,2024-08-31,48.9
U02434,2024-06-30,2024-06-30,84.37
U02435,2024-08-31,2024-08-31,47.79
U02435,2024-08-31,2024-09-30,12.21
U02435,2024-08-31,2024-10-31,74.16
U02436,2024-08-31,2024-08-31,127.72
U02436,2024-08-31,2024-09-30,111.13
U02436,2024-08-31,2024-10-31,66.23
U02440,2024-04-30,2024-04-30,19.55
U02442,2024-06-30,2024-06-30,54.21
U02445,2024-09-30,2024-09-30,59.78
U02445,2024-09-30,2024-10-31,120.66
U02446,2024-04-30,2024-04-30,112.92
U02446,2024-04-30,2024-05-31,76.3
U02448,2024-10-31,2024-10-31,97.14
U02448,2024-10-31,2024-11-30,31.43
U02449,2024-10-31,2024-10-31,127.27
U02449,2024-10-31,2024-11-30,53.34
U02450,2024-05-31,2024-05-31,131.86
U02450,2024-05-31,2024-06-30,85.9
U02452,2024-09-30,2024-09-30,18.75
U02452,2024-09-30,2024-10-31,116.04
U02452,2024-09-30,2024-11-30,38.65
U02452,2024-09-30,2024-12-31,147.74
U02452,2024-09-30,2025-01-31,114.62
U02453,2024-06-30,2024-06-30,93.94
U02453,2024-06-30,2024-07-31,47.95
U02453,2024-06-30,2024-08-31,24.32
U02454,2024-01-31,2024-01-31,33.88
U02455,2024-10-31,2024-10-31,10.98
U02459,2024-03-31,2024-03-31,123.08
U02460,2024-08-31,2024-08-31,87.58
U02461,2024-02-29,2024-02-29,30.56
U02461,2024-02-29,2024-03-31,38.88
U02463,2024-12-31,2024-12-31,11.86
U02463,2024-12-31,2025-01-31,44.98
U02464,2024-01-31,2024-01-31,73.49
U02464,2024-01-31,2024-02-29,66.3
U02465,2024-01-31,2024-01-31,109.71
U02466,2024-08-31,2024-08-31,135.52
U02467,2024-12-31,2024-12-31,19.42
U02467,2024-12-31,2025-01-31,102.98
U02467,2024-12-31,2025-02-28,145.08
U02468,2024-06-30,2024-06-30,19.14
U02468,2024-06-30,2024-07-31,64.98
U02468,2024-06-30,2024-08-31,55.74
U02469,2024-04-30,2024-04-30,69.58
U02473,2024-11-30,2024-11-30,112.94
U02474,2024-03-31,2024-03-31,31.31
U02474,2024-03-31,2024-04-30,118.24
U02474,2024-03-31,2024-05-31,107.35
U02475,2024-10-31,2024-10-31,51.0
U02475,2024-10-31,2024-11-30,50.13
U02476,2024-12-31,2024-12-31,139.48
U02477,2024-08-31,2024-08-31,147.47
U02478,2024-12-31,2024-12-31,133.93
U02481,2024-04-30,2024-04-30,45.71
U02482,2024-04-30,2024-04-30,26.79
U02482,2024-04-30,2024-05-31,100.42
U02482,2024-04-30,2024-06-30,45.59
U02482,2024-04-30,2024-07-31,133.06
U02485,2024-12-31,2024-12-31,86.38
U02485,2024-12-31,2025-01-31,26.19
U02486,2024-08-31,2024-08-31,31.04
U02486,2024-08-31,2024-09-30,90.45
U02490,2024-12-31,2024-12-31,23.11
U02492,2024-10-31,2024-10-31,26.87
U02493,2024-04-30,2024-04-30,52.96
U02494,2024-10-31,2024-10-31,18.58
U02495,2024-02-29,2024-02-29,122.03
U02495,2024-02-29,2024-03-31,48.74
U02495,2024-02-29,2024-04-30,67.6
U02496,2024-09-30,2024-09-30,14.57
U02496,2024-09-30,2024-10-31,96.53
U02497,2024-08-31,2024-08-31,75.32
U02497,2024-08-31,2024-09-30,139.05
U02498,2024-11-30,2024-11-30,72.01
U02499,2024-07-31,2024-07-31,114.34
U02506,2024-09-30,2024-09-30,85.41
U02506,2024-09-30,2024-10-31,23.0
U02507,2024-07-31,2024-07-31,62.66
U02507,2024-07-31,2024-08-31,100.3
U02507,2024-07-31,2024-09-30,110.82
U02508,2024-08-31,2024-08-31,133.42
U02509,2024-08-31,2024-08-31,136.82
U02510,2024-05-31,2024-05-31,118.25
U02512,2024-05-31,2024-05-31,26.6
U02514,2024-05-31,2024-05-31,85.46
U02515,2024-08-31,2024-08-31,121.35
U02517,2024-05-31,2024-05-31,87.02
U02518,2024-01-31,2024-01-31,50.56
U02518,2024-01-31,2024-02-29,104.66
U02520,2024-04-30,2024-04-30,99.37
U02522,2024-05-31,2024-05-31,58.5
U02523,2024-06-30,2024-06-30,39.42
U02525,2024-05-31,2024-05-31,16.04
U02525,2024-05-31,2024-06-30,19.74
U02526,2024-03-31,2024-03-31,115.35
U02528,2024-01-31,2024-01-31,144.52
U02529,2024-06-30,2024-06-30,147.98
U02530,2024-06-30,2024-06-30,61.26
U02530,2024-06-30,2024-07-31,127.6
U02532,2024-01-31,2024-01-31,80.06
U02532,2024-01-31,2024-02-29,29.65
U02532,2024-01-31,2024-03-31,37.43
U02532,2024-01-31,2024-04-30,127.94
U02533,2024-07-31,2024-07-31,17.89
U02533,2024-07-31,2024-08-31,132.78
U02535,2024-02-29,2024-02-29,31.08
U02538,2024-07-31,2024-07-31,148.65
U02538,2024-07-31,2024-08-31,129.01
U02538,2024-07-31,2024-09-30,72.88
U02539,2024-05-31,2024-05-31,142.99
U02540,2024-10-31,2024-10-31,23.75
U02541,2024-04-30,2024-04-30,92.38
U02541,2024-04-30,2024-05-31,33.83
U02541,2024-04-30,2024-06-30,91.91
U02541,2024-04-30,2024-07-31,51.85
U02543,2024-02-29,2024-02-29,60.37
U02546,2024-10-31,2024-10-31,115.71
U02547,2024-10-31,2024-10-31,85.05
U02548,2024-11-30,2024-11-30,118.81
U02548,2024-11-30,2024-12-31,71.45
U02550,2024-07-31,2024-07-31,127.25
U02552,2024-06-30,2024-06-30,47.87
U02552,2024-06-30,2024-07-31,137.41
U02552,2024-06-30,2024-08-31,131.37
U02553,2024-09-30,2024-09-30,12.38
U02553,2024-09-30,2024-10-31,21.69
U02555,2024-03-31,2024-03-31,45.57
U02555,2024-03-31,2024-04-30,95.67
U02558,2024-09-30,2024-09-30,19.58
U02558,2024-09-30,2024-10-31,93.55
U02558,2024-09-30,2024-11-30,105.7
U02558,2024-09-30,2024-12-31,112.04
U02559,2024-09-30,2024-09-30,142.29
U02559,2024-09-30,2024-10-31,97.03
U02560,2024-03-31,2024-03-31,109.48
U02563,2024-12-31,2024-12-31,118.86
U02564,2024-11-30,2024-11-30,98.87
U02569,2024-09-30,2024-09-30,71.04
U02571,2024-05-31,2024-05-31,51.17
U02571,2024-05-31,2024-06-30,23.14
U02572,2024-10-31,2024-10-31,74.27
U02573,2024-09-30,2024-09-30,10.68
U02574,2024-09-30,2024-09-30,51.26
U02574,2024-09-30,2024-10-31,121.3
U02574,2024-09-30,2024-11-30,37.25
U02575,2024-12-31,2024-12-31,46.58
U02575,2024-12-31,2025-01-31,59.8
U02576,2024-04-30,2024-04-30,55.33
U02576,2024-04-30,2024-05-31,94.76
U02576,2024-04-30,2024-06-30,112.44
U02579,2024-12-31,2024-12-31,45.97
U02581,2024-06-30,2024-06-30,120.75
U02583,2024-10-31,2024-10-31,129.54
U02583,2024-10-31,2024-11-30,120.35
U02585,2024-08-31,2024-08-31,85.41
U02586,2024-10-31,2024-10-31,129.64
U02586,2024-10-31,2024-11-30,62.64
U02586,2024-10-31,2024-12-31,49.6
U02587,2024-07-31,2024-07-31,139.26
U02592,2024-03-31,2024-03-31,139.38
U02594,2024-06-30,2024-06-30,139.26
U02594,2024-06-30,2024-07-31,76.91
U02594,2024-06-30,2024-08-31,107.9
U02595,2024-01-31,2024-01-31,57.91
U02595,2024-01-31,2024-02-29,147.17
U02595,2024-01-31,2024-03-31,74.26
U02598,2024-09-30,2024-09-30,80.87
U02599,2024-11-30,2024-11-30,121.71
U02600,2024-12-31,2024-12-31,32.06
U02601,2024-04-30,2024-04-30,90.75
U02604,2024-04-30,2024-04-30,35.76
U02604,2024-04-30,2024-05-31,128.29
U02604,2024-04-30,2024-06-30,138.82
U02606,2024-04-30,2024-04-30,72.76
U02608,2024-04-30,2024-04-30,122.04
U02609,2024-07-31,2024-07-31,82.07
U02609,2024-07-31,2024-08-31,76.98
U02612,2024-06-30,2024-06-30,106.54
U02613,2024-09-30,2024-09-30,93.03
U02614,2024-05-31,2024-05-31,112.37
U02615,2024-08-31,2024-08-31,109.36
U02615,2024-08-31,2024-09-30,57.78
U02615,2024-08-31,2024-10-31,149.15
U02616,2024-06-30,2024-06-30,109.99
U02616,2024-06-30,2024-07-31,64.38
U02619,2024-11-30,2024-11-30,20.22
U02619,2024-11-30,2024-12-31,39.35
U02620,2024-12-31,2024-12-31,59.07
U02624,2024-09-30,2024-09-30,134.41
U02624,2024-09-30,2024-10-31,62.09
U02625,2024-09-30,2024-09-30,46.53
U02629,2024-12-31,2024-12-31,80.5
U02630,2024-09-30,2024-09-30,116.71
U02632,2024-08-31,2024-08-31,107.18
U02632,2024-08-31,2024-09-30,77.21
U02635,2024-04-30,2024-04-30,45.06
U02635,2024-04-30,2024-05-31,25.35
U02637,2024-12-31,2024-12-31,111.25
U02638,2024-09-30,2024-09-30,85.69
U02638,2024-09-30,2024-10-31,23.48
U02638,2024-09-30,2024-11-30,80.08
U02638,2024-09-30,2024-12-31,99.49
U02638,2024-09-30,2025-01-31,88.5
U02642,2024-07-31,2024-07-31,40.17
U02643,2024-01-31,2024-01-31,114.97
U02643,2024-01-31,2024-02-29,66.08
U02643,2024-01-31,2024-03-31,61.88
U02644,2024-11-30,2024-11-30,131.81
U02644,2024-11-30,2024-12-31,57.17
U02644,2024-11-30,2025-01-31,95.79
U02647,2024-08-31,2024-08-31,135.91
U02647,2024-08-31,2024-09-30,120.6
U02649,2024-12-31,2024-12-31,75.14
U02651,2024-09-30,2024-09-30,119.76
U02651,2024-09-30,2024-10-31,15.71
U02652,2024-06-30,2024-06-30,112.47
U02652,2024-06-30,2024-07-31,102.63
U02654,2024-10-31,2024-10-31,77.68
U02654,2024-10-31,2024-11-30,107.19
U02655,2024-05-31,2024-05-31,134.37
U02655,2024-05-31,2024-06-30,36.84
U02655,2024-05-31,2024-07-31,60.03
U02659,2024-12-31,2024-12-31,75.48
U02660,2024-04-30,2024-04-30,124.58
U02660,2024-04-30,2024-05-31,86.89
U02662,2024-12-31,2024-12-31,88.95
U02664,2024-05-31,2024-05-31,53.78
U02665,2024-12-31,2024-12-31,101.04
U02665,2024-12-31,2025-01-31,89.58
U02665,2024-12-31,2025-02-28,40.78
U02666,2024-09-30,2024-09-30,104.52
U02669,2024-09-30,2024-09-30,128.91
U02673,2024-06-30,2024-06-30,42.65
U02674,2024-06-30,2024-06-30,11.57
U02675,2024-12-31,2024-12-31,130.13
U02676,2024-05-31,2024-05-31,24.69
U02677,2024-04-30,2024-04-30,45.52
U02678,2024-11-30,2024-11-30,49.45
U02678,2024-11-30,2024-12-31,16.16
U02679,2024-08-31,2024-08-31,87.27
U02679,2024-08-31,2024-09-30,85.06
U02679,2024-08-31,2024-10-31,10.51
U02679,2024-08-31,2024-11-30,21.56
U02680,2024-03-31,2024-03-31,75.59
U02680,2024-03-31,2024-04-30,83.81
U02680,2024-03-31,2024-05-31,110.61
U02680,2024-03-31,2024-06-30,123.55
U02681,2024-06-30,2024-06-30,86.28
U02684,2024-01-31,2024-01-31,83.34
U02684,2024-01-31,2024-02-29,46.61
U02686,2024-08-31,2024-08-31,69.49
U02687,2024-12-31,2024-12-31,146.53
U02689,2024-11-30,2024-11-30,122.4
U02692,2024-12-31,2024-12-31,56.94
U02693,2024-08-31,2024-08-31,71.49
U02695,2024-09-30,2024-09-30,91.87
U02696,2024-11-30,2024-11-30,81.77
U02697,2024-05-31,2024-05-31,99.34
U02698,2024-11-30,2024-11-30,137.92
U02699,2024-08-31,2024-08-31,49.28
U02699,2024-08-31,2024-09-30,18.77
U02699,2024-08-31,2024-10-31,26.09
U02700,2024-03-31,2024-03-31,123.59
U02700,2024-03-31,2024-04-30,143.11
U02700,2024-03-31,2024-05-31,53.26
